Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Subflow Fwd Bytes,Subflow Bwd Bytes,Active Mean,Active Std,Idle Mean,Idle Std,Label,Traffic Type,Cluster
5978839.0,2.0,0.0,2692.0,0.0,450.25463973858473,0.3345131053035547,1342.6666666666667,2692.0,0.0,0.0,0.0,5978839.0,0.0,Malicious,DoS,2
5981880.0,2.0,0.0,2692.0,0.0,450.02574441479936,0.3343430493423472,1342.6666666666667,2692.0,0.0,0.0,0.0,5981880.0,0.0,Malicious,DoS,2
5985557.0,2.0,0.0,2692.0,0.0,449.7492881614861,0.3341376583666315,1342.6666666666667,2692.0,0.0,0.0,0.0,5985557.0,0.0,Malicious,DoS,2
5988392.0,2.0,0.0,2692.0,0.0,449.5363696965729,0.3339794722857154,1342.6666666666667,2692.0,0.0,0.0,0.0,5988392.0,0.0,Malicious,DoS,2
5991065.0,2.0,0.0,2692.0,0.0,449.3358025659879,0.3338304625304516,1342.6666666666667,2692.0,0.0,0.0,0.0,5991065.0,0.0,Malicious,DoS,2
5991462.0,2.0,0.0,2692.0,0.0,449.3060291461416,0.33380834260486,1342.6666666666667,2692.0,0.0,0.0,0.0,5991462.0,0.0,Malicious,DoS,2
5993337.0,2.0,0.0,2692.0,0.0,449.1654649154552,0.3337039115270841,1342.6666666666667,2692.0,0.0,0.0,0.0,5993337.0,0.0,Malicious,DoS,2
5993898.0,2.0,0.0,2692.0,0.0,449.123425190085,0.3336726784473142,1342.6666666666667,2692.0,0.0,0.0,0.0,5993898.0,0.0,Malicious,DoS,2
5995685.0,2.0,0.0,2692.0,0.0,448.9895649954926,0.3335732280798608,1342.6666666666667,2692.0,0.0,0.0,0.0,5995685.0,0.0,Malicious,DoS,2
5997511.0,2.0,0.0,2712.0,0.0,452.187582482133,0.3334716684971482,1356.0,2712.0,0.0,0.0,0.0,5997511.0,0.0,Malicious,DoS,2
5997995.0,2.0,0.0,2692.0,0.0,448.8166462292816,0.3334447594571185,1342.6666666666667,2692.0,0.0,0.0,0.0,5997995.0,0.0,Malicious,DoS,2
5998067.0,2.0,0.0,2692.0,0.0,448.81125869384255,0.3334407568304922,1342.6666666666667,2692.0,0.0,0.0,0.0,5998067.0,0.0,Malicious,DoS,2
6002258.0,2.0,0.0,2712.0,0.0,451.82996132455486,0.3332079360800551,1356.0,2712.0,0.0,0.0,0.0,6002258.0,0.0,Malicious,DoS,2
6007195.0,2.0,0.0,2692.0,0.0,448.12928496577854,0.3329340898705635,1342.6666666666667,2692.0,0.0,0.0,0.0,6007195.0,0.0,Malicious,DoS,2
6008925.0,2.0,0.0,2692.0,0.0,448.0002662705892,0.3328382364566041,1342.6666666666667,2692.0,0.0,0.0,0.0,6008925.0,0.0,Malicious,DoS,2
6009728.0,2.0,0.0,2692.0,0.0,447.9404059551448,0.3327937637111031,1342.6666666666667,2692.0,0.0,0.0,0.0,6009728.0,0.0,Malicious,DoS,2
6010333.0,2.0,0.0,2692.0,0.0,447.89531628280827,0.3327602646974801,1342.6666666666667,2692.0,0.0,0.0,0.0,6010333.0,0.0,Malicious,DoS,2
6010488.0,2.0,0.0,2692.0,0.0,447.88376584397145,0.3327516833907663,1342.6666666666667,2692.0,0.0,0.0,0.0,6010488.0,0.0,Malicious,DoS,2
6011427.0,2.0,0.0,2692.0,0.0,447.8138052745213,0.3326997067418434,1342.6666666666667,2692.0,0.0,0.0,0.0,6011427.0,0.0,Malicious,DoS,2
6013004.0,2.0,0.0,2692.0,0.0,447.6963594236758,0.3326124512805912,1342.6666666666667,2692.0,0.0,0.0,0.0,6013004.0,0.0,Malicious,DoS,2
6014350.0,2.0,0.0,2692.0,0.0,447.5961658367072,0.3325380132516398,1342.6666666666667,2692.0,0.0,0.0,0.0,6014350.0,0.0,Malicious,DoS,2
6018605.0,2.0,0.0,2692.0,0.0,447.27972678054135,0.3323029173703873,1342.6666666666667,2692.0,0.0,0.0,0.0,6018605.0,0.0,Malicious,DoS,2
6019557.0,2.0,0.0,2712.0,0.0,450.5314925998707,0.3322503632742409,1356.0,2712.0,0.0,0.0,0.0,6019557.0,0.0,Malicious,DoS,2
6020981.0,2.0,0.0,2712.0,0.0,450.4249390589341,0.3321717839667655,1356.0,2712.0,0.0,0.0,0.0,6020981.0,0.0,Malicious,DoS,2
6022239.0,2.0,0.0,2692.0,0.0,447.00982475122623,0.3321023958032884,1342.6666666666667,2692.0,0.0,0.0,0.0,6022239.0,0.0,Malicious,DoS,2
6043958.0,2.0,0.0,2712.0,0.0,448.7125820530189,0.3309089838149107,1356.0,2712.0,0.0,0.0,0.0,6043958.0,0.0,Malicious,DoS,2
6045357.0,2.0,0.0,2712.0,0.0,448.608742213239,0.3308324057619757,1356.0,2712.0,0.0,0.0,0.0,6045357.0,0.0,Malicious,DoS,2
6046536.0,2.0,0.0,2712.0,0.0,448.5212690373464,0.3307678975201669,1356.0,2712.0,0.0,0.0,0.0,6046536.0,0.0,Malicious,DoS,2
6048626.0,2.0,0.0,2712.0,0.0,448.3662901293616,0.3306536062900897,1356.0,2712.0,0.0,0.0,0.0,6048626.0,0.0,Malicious,DoS,2
6049274.0,2.0,0.0,2712.0,0.0,448.3182610012376,0.3306181865790837,1356.0,2712.0,0.0,0.0,0.0,6049274.0,0.0,Malicious,DoS,2
6050262.0,2.0,0.0,2712.0,0.0,448.2450512060469,0.3305641970546069,1356.0,2712.0,0.0,0.0,0.0,6050262.0,0.0,Malicious,DoS,2
8428817.0,1140.0,0.0,1500240.0,0.0,177989.3904447089,135.2502966905083,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
6056358.0,2.0,0.0,2712.0,0.0,447.7938721588122,0.3302314691436668,1356.0,2712.0,0.0,0.0,0.0,6056358.0,0.0,Malicious,DoS,2
6060362.0,2.0,0.0,2712.0,0.0,447.4980207452954,0.3300132896351736,1356.0,2712.0,0.0,0.0,0.0,6060362.0,0.0,Malicious,DoS,2
6060380.0,2.0,0.0,2712.0,0.0,447.4966916265976,0.3300123094591428,1356.0,2712.0,0.0,0.0,0.0,6060380.0,0.0,Malicious,DoS,2
6061348.0,2.0,0.0,2712.0,0.0,447.42522620380817,0.3299596063449913,1356.0,2712.0,0.0,0.0,0.0,6061348.0,0.0,Malicious,DoS,2
6118733.0,2.0,0.0,2712.0,0.0,443.22901489573087,0.3268650552328399,1356.0,2712.0,0.0,0.0,0.0,6118733.0,0.0,Malicious,DoS,2
6214160.0,2.0,0.0,2692.0,0.0,433.20416596933455,0.3218455913590896,1349.3333333333333,2692.0,0.0,0.0,0.0,6214160.0,0.0,Malicious,DoS,2
6223378.0,2.0,0.0,2692.0,0.0,432.5625086568741,0.321368877159639,1349.3333333333333,2692.0,0.0,0.0,0.0,6223378.0,0.0,Malicious,DoS,2
6228292.0,2.0,0.0,2692.0,0.0,432.2212253375404,0.3211153234305649,1349.3333333333333,2692.0,0.0,0.0,0.0,6228292.0,0.0,Malicious,DoS,2
6245401.0,2.0,0.0,2692.0,0.0,431.0371743944064,0.3202356421949527,1349.3333333333333,2692.0,0.0,0.0,0.0,6245401.0,0.0,Malicious,DoS,2
8962536.0,756.0,0.0,1003968.0,0.0,112018.29482191202,84.35112561890965,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
6470603.0,2.0,0.0,2692.0,0.0,416.035414319191,0.3090902038032622,1349.3333333333333,2692.0,0.0,0.0,0.0,6470603.0,0.0,Malicious,DoS,2
6490447.0,2.0,0.0,2692.0,0.0,414.7634207628535,0.3081451863022685,1349.3333333333333,2692.0,0.0,0.0,0.0,6490447.0,0.0,Malicious,DoS,2
6522844.0,2.0,0.0,2692.0,0.0,412.7034158719724,0.306614722044556,1349.3333333333333,2692.0,0.0,0.0,0.0,6522844.0,0.0,Malicious,DoS,2
6574084.0,2.0,0.0,2692.0,0.0,409.48670567641057,0.3042248927759365,1349.3333333333333,2692.0,0.0,0.0,0.0,6574084.0,0.0,Malicious,DoS,2
6577734.0,2.0,0.0,2692.0,0.0,409.2594805445158,0.3040560776705169,1349.3333333333333,2692.0,0.0,0.0,0.0,6577734.0,0.0,Malicious,DoS,2
6578483.0,2.0,0.0,2692.0,0.0,409.2128838821959,0.3040214590506656,1349.3333333333333,2692.0,0.0,0.0,0.0,6578483.0,0.0,Malicious,DoS,2
6579860.0,2.0,0.0,2692.0,0.0,409.12724586845314,0.3039578349691331,1349.3333333333333,2692.0,0.0,0.0,0.0,6579860.0,0.0,Malicious,DoS,2
6580193.0,2.0,0.0,2692.0,0.0,409.1065414038768,0.3039424527517658,1349.3333333333333,2692.0,0.0,0.0,0.0,6580193.0,0.0,Malicious,DoS,2
6580359.0,2.0,0.0,2692.0,0.0,409.09622104204345,0.3039347853209833,1349.3333333333333,2692.0,0.0,0.0,0.0,6580359.0,0.0,Malicious,DoS,2
6580625.0,2.0,0.0,2692.0,0.0,409.0796846804064,0.3039224997625605,1349.3333333333333,2692.0,0.0,0.0,0.0,6580625.0,0.0,Malicious,DoS,2
6581148.0,2.0,0.0,2692.0,0.0,409.04717535603214,0.3038983472184488,1349.3333333333333,2692.0,0.0,0.0,0.0,6581148.0,0.0,Malicious,DoS,2
6581264.0,2.0,0.0,2692.0,0.0,409.039965575002,0.3038929907689465,1349.3333333333333,2692.0,0.0,0.0,0.0,6581264.0,0.0,Malicious,DoS,2
6581310.0,2.0,0.0,2692.0,0.0,409.0371065942799,0.3038908667119464,1349.3333333333333,2692.0,0.0,0.0,0.0,6581310.0,0.0,Malicious,DoS,2
6581982.0,2.0,0.0,2692.0,0.0,408.995345171105,0.3038598403945802,1349.3333333333333,2692.0,0.0,0.0,0.0,6581982.0,0.0,Malicious,DoS,2
6582246.0,2.0,0.0,2692.0,0.0,408.97894123069847,0.303847653217458,1349.3333333333333,2692.0,0.0,0.0,0.0,6582246.0,0.0,Malicious,DoS,2
6582740.0,2.0,0.0,2692.0,0.0,408.9482495131207,0.3038248510498668,1349.3333333333333,2692.0,0.0,0.0,0.0,6582740.0,0.0,Malicious,DoS,2
6582759.0,2.0,0.0,2692.0,0.0,408.9470691544381,0.3038239741117668,1349.3333333333333,2692.0,0.0,0.0,0.0,6582759.0,0.0,Malicious,DoS,2
6583552.0,2.0,0.0,2692.0,0.0,408.8978107866392,0.3037873779989889,1349.3333333333333,2692.0,0.0,0.0,0.0,6583552.0,0.0,Malicious,DoS,2
6585760.0,2.0,0.0,2692.0,0.0,408.760720099123,0.3036855275624985,1349.3333333333333,2692.0,0.0,0.0,0.0,6585760.0,0.0,Malicious,DoS,2
6585920.0,2.0,0.0,2692.0,0.0,408.75078956318936,0.3036781497497692,1349.3333333333333,2692.0,0.0,0.0,0.0,6585920.0,0.0,Malicious,DoS,2
6587248.0,2.0,0.0,2692.0,0.0,408.6683847336551,0.3036169277367422,1349.3333333333333,2692.0,0.0,0.0,0.0,6587248.0,0.0,Malicious,DoS,2
6587357.0,2.0,0.0,2692.0,0.0,408.66162255970033,0.3036119038333583,1349.3333333333333,2692.0,0.0,0.0,0.0,6587357.0,0.0,Malicious,DoS,2
6587687.0,2.0,0.0,2692.0,0.0,408.6411512872424,0.3035966948642217,1349.3333333333333,2692.0,0.0,0.0,0.0,6587687.0,0.0,Malicious,DoS,2
6587726.0,2.0,0.0,2692.0,0.0,408.6387320905575,0.303594897541276,1349.3333333333333,2692.0,0.0,0.0,0.0,6587726.0,0.0,Malicious,DoS,2
6589212.0,2.0,0.0,2692.0,0.0,408.54657582727646,0.3035264307780657,1349.3333333333333,2692.0,0.0,0.0,0.0,6589212.0,0.0,Malicious,DoS,2
6589324.0,2.0,0.0,2692.0,0.0,408.5396316830072,0.3035212716812832,1349.3333333333333,2692.0,0.0,0.0,0.0,6589324.0,0.0,Malicious,DoS,2
6590049.0,2.0,0.0,2692.0,0.0,408.4946864583253,0.3034878799838969,1349.3333333333333,2692.0,0.0,0.0,0.0,6590049.0,0.0,Malicious,DoS,2
6590759.0,2.0,0.0,2692.0,0.0,408.4506807182602,0.3034551862691383,1349.3333333333333,2692.0,0.0,0.0,0.0,6590759.0,0.0,Malicious,DoS,2
6591453.0,2.0,0.0,2692.0,0.0,408.4076758189735,0.3034232361210798,1349.3333333333333,2692.0,0.0,0.0,0.0,6591453.0,0.0,Malicious,DoS,2
6591490.0,2.0,0.0,2692.0,0.0,408.40538330483696,0.3034215329159264,1349.3333333333333,2692.0,0.0,0.0,0.0,6591490.0,0.0,Malicious,DoS,2
6591497.0,2.0,0.0,2692.0,0.0,408.4049495888415,0.3034212106900754,1349.3333333333333,2692.0,0.0,0.0,0.0,6591497.0,0.0,Malicious,DoS,2
6591949.0,2.0,0.0,2692.0,0.0,408.3769458774636,0.3034004055553221,1349.3333333333333,2692.0,0.0,0.0,0.0,6591949.0,0.0,Malicious,DoS,2
6592543.0,2.0,0.0,2692.0,0.0,408.3401503789964,0.303373068632241,1349.3333333333333,2692.0,0.0,0.0,0.0,6592543.0,0.0,Malicious,DoS,2
6593633.0,2.0,0.0,2692.0,0.0,408.2726472644141,0.3033229177298767,1349.3333333333333,2692.0,0.0,0.0,0.0,6593633.0,0.0,Malicious,DoS,2
6594020.0,2.0,0.0,2692.0,0.0,408.2486859305856,0.3033051158473889,1349.3333333333333,2692.0,0.0,0.0,0.0,6594020.0,0.0,Malicious,DoS,2
6596950.0,2.0,0.0,2692.0,0.0,408.06736446388106,0.3031704045051122,1349.3333333333333,2692.0,0.0,0.0,0.0,6596950.0,0.0,Malicious,DoS,2
6654355.0,2.0,0.0,2692.0,0.0,404.5470973520349,0.3005550500386589,1342.6666666666667,2692.0,0.0,0.0,0.0,6654355.0,0.0,Malicious,DoS,2
6659099.0,2.0,0.0,2692.0,0.0,404.2588944840736,0.3003409320089699,1342.6666666666667,2692.0,0.0,0.0,0.0,6659099.0,0.0,Malicious,DoS,2
6702829.0,2.0,0.0,2692.0,0.0,401.6214646084511,0.2983814744490721,1342.6666666666667,2692.0,0.0,0.0,0.0,6702829.0,0.0,Malicious,DoS,2
6715586.0,2.0,0.0,2692.0,0.0,400.8585401184647,0.2978146657640896,1342.6666666666667,2692.0,0.0,0.0,0.0,6715586.0,0.0,Malicious,DoS,2
6716654.0,2.0,0.0,2692.0,0.0,400.7948005063236,0.2977673109259461,1342.6666666666667,2692.0,0.0,0.0,0.0,6716654.0,0.0,Malicious,DoS,2
6717272.0,2.0,0.0,2692.0,0.0,400.7579267297796,0.2977399158467901,1342.6666666666667,2692.0,0.0,0.0,0.0,6717272.0,0.0,Malicious,DoS,2
6721497.0,2.0,0.0,2692.0,0.0,400.50601822778464,0.2975527624277746,1342.6666666666667,2692.0,0.0,0.0,0.0,6721497.0,0.0,Malicious,DoS,2
9435040.0,963.0,0.0,1267308.0,0.0,134319.30336278383,102.0663399413251,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
9437524.0,990.0,0.0,1314720.0,0.0,139307.7252041955,104.90039548508696,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
6751026.0,2.0,0.0,2692.0,0.0,398.7542041757801,0.2962512661038485,1349.3333333333333,2692.0,0.0,0.0,0.0,6751026.0,0.0,Malicious,DoS,2
6752339.0,2.0,0.0,2692.0,0.0,398.676665967156,0.2961936597081396,1349.3333333333333,2692.0,0.0,0.0,0.0,6752339.0,0.0,Malicious,DoS,2
6756501.0,2.0,0.0,2692.0,0.0,398.43108141329367,0.2960112046161171,1349.3333333333333,2692.0,0.0,0.0,0.0,6756501.0,0.0,Malicious,DoS,2
6757217.0,2.0,0.0,2692.0,0.0,398.3888633441845,0.2959798390372841,1349.3333333333333,2692.0,0.0,0.0,0.0,6757217.0,0.0,Malicious,DoS,2
6762010.0,2.0,0.0,2692.0,0.0,398.10648017379447,0.2957700447056423,1342.6666666666667,2692.0,0.0,0.0,0.0,6762010.0,0.0,Malicious,DoS,2
9467761.0,1667.0,0.0,2193772.0,0.0,231709.6935590157,176.07119571353778,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
9622170.0,1654.0,0.0,2176664.0,0.0,226213.42171256588,171.89469734997405,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
7191326.0,2.0,0.0,2712.0,0.0,377.1209927070473,0.2781128264801234,1356.0,2712.0,0.0,0.0,0.0,7191326.0,0.0,Malicious,DoS,2
7192689.0,2.0,0.0,2712.0,0.0,377.04952904261535,0.2780601246626957,1356.0,2712.0,0.0,0.0,0.0,7192689.0,0.0,Malicious,DoS,2
7212056.0,2.0,0.0,2712.0,0.0,376.0370135783749,0.2773134318424594,1356.0,2712.0,0.0,0.0,0.0,7212056.0,0.0,Malicious,DoS,2
7212836.0,2.0,0.0,2712.0,0.0,375.99634873162233,0.2772834430174206,1356.0,2712.0,0.0,0.0,0.0,7212836.0,0.0,Malicious,DoS,2
7213731.0,2.0,0.0,2712.0,0.0,375.9496992610343,0.2772490407529751,1356.0,2712.0,0.0,0.0,0.0,7213731.0,0.0,Malicious,DoS,2
7217196.0,2.0,0.0,2712.0,0.0,375.7692045498002,0.2771159325588497,1356.0,2712.0,0.0,0.0,0.0,7217196.0,0.0,Malicious,DoS,2
7217224.0,2.0,0.0,2712.0,0.0,375.7677467125865,0.2771148574576596,1356.0,2712.0,0.0,0.0,0.0,7217224.0,0.0,Malicious,DoS,2
7217377.0,2.0,0.0,2712.0,0.0,375.7597808733007,0.277108982944912,1356.0,2712.0,0.0,0.0,0.0,7217377.0,0.0,Malicious,DoS,2
7217734.0,2.0,0.0,2712.0,0.0,375.74119522830847,0.2770952767170416,1356.0,2712.0,0.0,0.0,0.0,7217734.0,0.0,Malicious,DoS,2
7218390.0,2.0,0.0,2712.0,0.0,375.7070482476009,0.2770700945778768,1356.0,2712.0,0.0,0.0,0.0,7218390.0,0.0,Malicious,DoS,2
7218480.0,2.0,0.0,2712.0,0.0,375.70236393257306,0.2770666400682692,1356.0,2712.0,0.0,0.0,0.0,7218480.0,0.0,Malicious,DoS,2
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
1.0,2.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malicious,DoS,3
